skill_id,unique_skill_title,unique_skill_description,skill_type,is_emerging_skill,is_casl_skill
skill_eb1516646465,"Stage, Liveshow and Theatre Action Coordination","Choreograph, coordinate, and direct action scenes involving high-risk physical performances adapted for stage or liveshow applications, while managing stunt talent recruitment, actor training and rehearsals, and overseeing project logistics including negotiations, payments, contracts, and insurance",tsc,False,False
skill_c0e44eee1107,Stakeholder Engagement and Management,"Manage stakeholder expectations and relationships through effective communication, negotiation, and alignment of their needs with the organisation's objectvies",tsc,False,False
skill_4dfbbff625ed,Stakeholder Management,"Manage stakeholder expectations and relationships by identifying needs, setting service standards, resolving issues, and planning strategies to align with organizational goals, effectively communicate, negotiate, and influence stakeholders, ensuring continuous engagement and support for business objectives",tsc,False,False
skill_bd57d3ae39df,Stakeholder Management for Legal Professionals,Manage relationships with or between internal and external stakeholders of the organisation,tsc,False,False
skill_175c5be535ee,Standard Operating Procedures Development,Implement and develop Standard Operating Procedures (SOPs) to enforce compliance and ensure process operational tasks for all operation modes are performed correctly and consistently according to regulatory and organisational objectives,tsc,False,True
skill_ca9ffbac0ca7,Station Air-conditioning Systems Maintenance,Implement preventive and corrective maintenance of station air-conditioning systems,tsc,False,False
skill_06f85b7fb607,Steam and Water Quality Control Management,Manage overall water quality control in power generation operations,tsc,False,False
skill_2ceb71c40e14,Steering and Helmsmanship,Steer and manoeuvre ships safely while complying with helm orders,tsc,False,False
skill_fa3faaab5b18,Sterile Manufacturing of Pharmaceutical Products,"Process orders and prescriptions, assist in compounding of sterile products and review quality of finished products",tsc,False,False
skill_139f13b63063,Store Facilities and Housekeeping,Identify facility and space requirements and negotiate contract terms and conditions to support business needs and volume,tsc,False,True
skill_3aa7dd875312,Store Security Policy,"Design, monitor, observe and review store security and safety policies and procedures to promote a safe working environment",tsc,False,False
skill_0c5bd90cdf0d,Storyboarding,Visualise scenes through a sequence of illustrations to guide storytelling and content production,tsc,False,False
skill_a0f6bd6c8524,Stowage Load Planning,Optimise container stowage load configurations and consolidation for vessels,tsc,False,False
skill_99b71a7ecb59,Strategic Business Planning,"Design and formulate business plans to achieve goals, translating vision, mission, and values into operational plans while reviewing outcomes for continuous improvements",tsc,False,False
skill_32703e8feed3,Strategic Human Resource Management,"Establish strategies, policies and principles aligned to business objectives and leverage on organisational culture to enhance integration and maximisation of employee contributions",tsc,False,False
skill_40ce54ee86f0,Strategic Service Excellence,Establish strategies and operating principles to consistently meet and manage customer and client expectations in order to support business requirements,tsc,False,False
skill_c664a35f0417,Strategic Workforce Planning,Develop workforce strategies and plans to determine the manpower and capabilities needed for the future,tsc,False,False
skill_6366778d7b2c,Strategy Development,Develop organisational strategies and policies by analysing the impact of internal and external factors and consulting with relevant stakeholders,tsc,False,False
skill_d4bb8402e786,Strategy Development and Implementation Management,Develop and implement organisational strategic plans and provide direction to the organisation,tsc,False,False
skill_4784d07fcc73,Strategy Execution,"Develop and implement plans to achieve organisational and departmental strategies and goals, evaluate the impact of critical business functions, conduct situational analysis, and refine strategies. Execute and implement operational and tactical-level action plans aligned with the organisation's business strategies",tsc,False,True
skill_4d47b50875a8,Strategy Planning,"Develop organisational strategies and policies by analysing internal and external factors, consulting relevant stakeholders, and implementing plans to achieve departmental and organisational goals while providing strategic direction",tsc,False,False
skill_d29f0095b0fc,Structural Testing,"Perform non-destructive structural tests to ensure integrity and reliability of structural components against standards and product specifications, using determined test methods, criteria, equipment, and timeframes",tsc,False,True
skill_a9d4ab136636,Structural and Arrangement Drawing,Create structural and arrangement drawings to guide production and manufacturing processes,tsc,False,False
skill_67170cc715e3,Student Relationship Management,Nurture relationships and build empathy with students to address individual learning needs across diverse groups and ensure wellbeing and psychological safety to support artistic expression and learning,tsc,False,False
